t_10Hz,t_video (secs),Temperature_0,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,dT/dt,CHF Proximity,frame_index_round,frame_index_floor,frame_index_ceil,frame_delta_round
47.6,235.6461068153186,125.697184,134.116854,131.89513,143.924486,98.804801,98.869776,0.6917129501660071,0.18527106400795632,7069,7069,7070,14.0
47.7,236.14116166156927,125.697184,134.116854,131.89513,143.924486,98.8177623455149,98.8645513156146,0.7942380000000071,0.18527106400795632,7084,7084,7085,15.0
47.8,236.63621650781994,125.697183999999,134.116854,131.89513,143.924486,98.81849,98.864258,0.7942380000000071,0.18527106400794946,7099,7099,7100,15.0
47.9,237.1312713540706,125.826653119601,134.364501687707,132.087374249169,144.228107186046,98.8085017940199,98.8750417043189,0.6908494584720017,0.1861642476114214,7114,7113,7114,15.0
48.0,237.62632620032127,125.912489,134.528688,132.214829,144.429403,98.8067,98.876987,0.8321670000000125,0.18675641353637423,7129,7128,7129,15.0
48.1,238.12138104657194,125.912489,134.528688,132.214829,144.429403,98.7916622325581,98.8634710930232,0.8321670000000125,0.18675641353637423,7144,7143,7144,15.0
48.2,238.6164358928226,125.944558700996,134.570387900332,132.250264481727,144.478264129568,98.786493,98.858825,0.8000972990040083,0.18697765649520434,7158,7158,7159,14.0
48.3,239.11149073907328,126.234254999999,134.947077,132.570365,144.919643,98.805487013245,98.8583926754966,0.6489277086100032,0.18897621789000948,7173,7173,7174,15.0
48.4,239.60654558532394,126.234255,134.947077,132.570365,144.919643,98.816061,98.858152,0.7402639999999963,0.18897621789001645,7188,7188,7189,15.0
48.5,240.1016004315746,126.234255,134.947077,132.570365,144.919643,98.8066676511627,98.8551768438538,0.7402639999999963,0.18897621789001645,7203,7203,7204,15.0
48.6,240.59665527782528,126.388896950166,135.216615465116,132.769947867109,145.215780046511,98.798715,98.852658,0.6148523720929973,0.19004306421384862,7218,7217,7218,15.0
48.7,241.09171012407595,126.491422,135.395315,132.902268,145.412114,98.7977374983388,98.8534728039867,0.7669139999999999,0.19075036564401493,7233,7232,7233,15.0
48.8,241.5867649703266,126.491421999999,135.395315,132.902268,145.412114,98.796486,98.854516,0.7669140000009946,0.19075036564400807,7248,7247,7248,15.0
48.9,242.08181981657728,126.517502578073,135.437112372093,132.938684245847,145.462966873754,98.7946367840531,98.8525285249169,0.7408334219269932,0.1909302907472016,7262,7262,7263,14.0
49.0,242.57687466282795,126.744656,135.801154,133.255858,145.905879,98.791029,98.848651,0.6321547441859963,0.1924973803556073,7277,7277,7278,15.0
49.1,243.07192950907861,126.744656,135.801154,133.255858,145.905879,98.7931594717607,98.8475039136212,0.7096189999999893,0.1924973803556073,7292,7292,7293,15.0
49.2,243.56698435532928,126.744656,135.801154,133.255858,145.905879,98.800061,98.843788,0.7096189999999893,0.1924973803556073,7307,7307,7308,15.0
49.3,244.06203920157995,126.883182708609,136.063464814569,133.454710476821,146.202704125827,98.7996918642384,98.8455269701986,0.5960444242810041,0.19345305059691917,7322,7321,7322,15.0
49.4,244.55709404783062,126.974519,136.236417,133.585822,146.398413,98.797342,98.856597,0.7144619999999975,0.19408316284394114,7337,7336,7337,15.0
49.5,245.05214889408128,126.974519,136.236417,133.585822,146.398413,98.7971004385382,98.8561110863787,0.7144619999999975,0.19408316284394114,7352,7351,7352,15.0
49.6,245.54720374033195,127.003749322259,136.277908285714,133.620345392026,146.449574740863,98.790071,98.841971,0.685231677741001,0.19428481745197582,7366,7366,7367,14.0
49.7,246.04225858658262,127.258336,136.639284,133.921033,146.895177,98.790071,98.841971,0.5891860198670003,0.19604116403809355,7381,7381,7382,15.0
49.8,246.5373134328333,127.258336,136.639284,133.921033,146.895177,98.8105027807309,98.8505755747508,0.6922809999999942,0.19604116403809355,7396,7396,7397,15.0
49.9,247.03236827908395,127.258336,136.639284,133.921033,146.895177,98.811957,98.851188,0.6922809999999942,0.19604116403809355,7411,7410,7411,15.0
50.0,247.52742312533462,127.376810744186,136.887398976744,134.10037616279,147.180573558139,98.8000084950166,98.8473865049833,0.5958003554810034,0.19685849947111236,7426,7425,7426,15.0
50.1,248.0224779715853,127.454275,137.049628,134.217639,147.367179,98.797571,98.846611,0.7032240000000058,0.19739291110039434,7441,7440,7441,15.0
50.2,248.51753281783596,127.454275,137.049628,134.217639,147.367179,98.7945638476821,98.8421155695364,0.7032240000000058,0.19739291110039434,7456,7455,7456,15.0
50.3,249.01258766408662,127.47922713289,137.090605860465,134.250113684385,147.416483239202,98.793443,98.84044,0.6782718671099985,0.1975650512681619,7470,7470,7471,14.0
50.4,249.5076425103373,127.688981,137.435076,134.523104,147.830947,98.7829349767441,98.8473808837209,0.5926673887040153,0.19901210455348117,7485,7485,7486,15.0
50.5,250.00269735658796,127.688981,137.435076,134.523104,147.830947,98.776708,98.851494,0.6727200000000124,0.19901210455348117,7500,7500,7501,15.0
50.6,250.49775220283863,127.688981,137.435076,134.523104,147.830947,98.7836825714285,98.8355155282392,0.6727200000000124,0.19901210455348117,7515,7514,7515,15.0
50.7,250.9928070490893,127.847522019867,137.682328996688,134.711652172185,148.115961016556,98.789995,98.821054,0.5427630993380035,0.20010584984083793,7530,7529,7530,15.0
50.8,251.48786189533996,127.950617,137.843111,134.83426,148.301298,98.7824242890365,98.8299927375415,0.6726720000000057,0.20081708311513624,7545,7544,7545,15.0
50.9,251.98291674159063,127.950617,137.843111,134.83426,148.301298,98.772192,98.842074,0.6726720000000057,0.20081708311513624,7559,7559,7560,14.0
51.0,252.4779715878413,127.972611099667,137.883975850498,134.866349302325,148.34893675083,98.7752686079734,98.8369855282392,0.6506779003329939,0.20096881635666974,7574,7574,7575,15.0
51.1,252.97302643409196,128.157499,138.227496,135.1361,148.7494,98.781739,98.826284,0.6021219601319956,0.20224432391836036,7589,7589,7590,15.0
51.2,253.46808128034263,128.157499,138.227496,135.1361,148.7494,98.7823096092715,98.8249508774834,0.6900300000000072,0.20224432391836036,7604,7604,7605,15.0
51.3,253.9631361265933,128.157499,138.227496,135.1361,148.7494,98.784311,98.820275,0.6900300000000072,0.20224432391836036,7619,7618,7619,15.0
51.4,254.45819097284397,128.281648388704,138.467241199335,135.325259378737,149.031927681063,98.7838641694352,98.8238358903654,0.5931738039869856,0.20310080767844432,7634,7633,7634,15.0
51.5,254.95324581909463,128.361701,138.621831,135.447231,149.214104,98.780575,98.850048,0.7347749999999849,0.2036530758953326,7649,7648,7649,15.0
51.6,255.4483006653453,128.361701,138.621831,135.447231,149.214104,98.7809140863787,98.8495317375415,0.7347749999999849,0.2036530758953326,7663,7663,7664,14.0
51.7,255.94335551159597,128.390285119205,138.6634612649,135.477909745033,149.262189261589,98.800988,98.818969,0.7061908807949919,0.2038502724675505,7678,7678,7679,15.0
51.8,256.43841035784664,128.623289,139.002811,135.727988,149.654157,98.800988,98.818969,0.6223535382050045,0.20545772331383086,7693,7693,7694,15.0
51.9,256.93346520409733,128.623289,139.002811,135.727988,149.654157,98.7853623654485,98.8408160963455,0.7172040000000095,0.20545772331383086,7708,7708,7709,15.0
52.0,257.428520050348,128.623289,139.002811,135.727988,149.654157,98.783947,98.842795,0.7172040000000095,0.20545772331383086,7723,7722,7723,15.0
52.1,257.9235748965987,128.759620960132,139.2405760299,135.906312076411,149.928642408637,98.7738523488372,98.8473368604651,0.6036511395350033,0.20639825238974807,7738,7737,7738,15.0
52.2,258.4186297428494,128.847529,139.393889,136.021297,150.105633,98.771545,98.848375,0.7007370000000037,0.2070047137611147,7753,7752,7753,15.0
52.3,258.9136845891001,128.847529,139.393889,136.021297,150.105633,98.7807985714285,98.8406978571428,0.7007370000000037,0.2070047137611147,7767,7767,7768,14.0
52.4,259.4087394353508,128.874822192691,139.434985840531,136.057148923588,150.155118857142,98.7845,98.837627,0.6734438073090132,0.20719300446914557,7782,7782,7783,15.0
52.5,259.9037942816015,129.096476,139.768742,136.34831,150.557004,98.7771186046511,98.8337434385382,0.5574035548170002,0.2087221532495197,7797,7797,7798,15.0
52.6,260.3988491278522,129.096476,139.768742,136.34831,150.557004,98.772425,98.831274,0.6245600000000024,0.2087221532495197,7812,7811,7812,15.0
52.7,260.8939039741029,129.096476,139.768742,136.34831,150.557004,98.7881477880794,98.8278242980132,0.6245600000000024,0.2087221532495197,7827,7826,7827,15.0
52.8,261.3889588203536,129.245642538205,140.012976631229,136.548266039867,150.841725355481,98.803258,98.824509,0.496895016612001,0.20975122571499213,7842,7841,7842,15.0
52.9,261.8840136666043,129.340493,140.168278,136.675412,151.022771,98.7947170598006,98.8370092325581,0.5708949999999788,0.21040558157620035,7857,7856,7857,15.0
53.0,262.379068512855,129.340493,140.168278,136.675412,151.022771,98.782357,98.855099,0.5708949999999788,0.21040558157620035,7871,7871,7872,14.0
53.1,262.8741233591057,129.363272099667,140.20979682392,136.704281079734,151.07153392691,98.7798711661129,98.8503651262458,0.5481159003329878,0.21056273038810971,7886,7886,7887,15.0
53.2,263.3691782053564,129.548266,140.54698,136.938733,151.467548,98.774224,98.839611,0.5007232790689784,0.2118389692242716,7901,7901,7902,15.0
53.3,263.8642330516071,129.548266,140.54698,136.938733,151.467548,98.7774193687707,98.83750320598,0.5870029999999815,0.2118389692242716,7916,7915,7916,15.0
53.4,264.35928789785777,129.548266,140.54698,136.938733,151.467548,98.789737,98.829378,0.5870029999999815,0.2118389692242716,7931,7930,7931,15.0
53.5,264.85434274410846,129.653879554817,140.774249342192,137.106614355481,151.720626857142,98.7885015315614,98.830078641196,0.5024117242519992,0.2125675776813067,7946,7945,7946,15.0
53.6,265.34939759035916,129.721036,140.918763,137.213365,151.881552,98.777741,98.836181,0.6003420000000119,0.21303087762409853,7960,7960,7961,14.0
53.7,265.84445243660986,129.721036,140.918763,137.213365,151.881552,98.7777630596026,98.8361651688741,0.6003420000000119,0.21303087762409853,7975,7975,7976,15.0
53.8,266.33950728286055,129.742537554817,140.959745764119,137.245472521594,151.929839681063,98.784403,98.8314,0.5788404451830047,0.21317921288945557,7990,7990,7991,15.0
53.9,266.83456212911125,129.911388,141.281581,137.497611,152.30904,98.784403,98.8314,0.5685466777400165,0.21434408100271674,8005,8005,8006,15.0
54.0,267.32961697536194,129.911388,141.281581,137.497611,152.30904,98.7830579036544,98.8263761461794,0.6679660000000069,0.21434408100271674,8020,8019,8020,15.0
54.1,267.82467182161264,129.911388,141.281581,137.497611,152.30904,98.782909,98.82582,0.6679660000000069,0.21434408100271674,8035,8034,8035,15.0
54.2,268.31972666786334,130.048989279069,141.501646797342,137.672259604651,152.560710681063,98.7791803056478,98.8423777408638,0.5517790232560174,0.21529336687612816,8050,8049,8050,15.0
54.3,268.81478151411403,130.135269,141.639634,137.781769,152.718515,98.778252,98.8465,0.6282480000000135,0.2158885947751407,8064,8064,8065,14.0
54.4,269.3098363603647,130.135269,141.639634,137.781769,152.718515,98.7790089767442,98.8304353488372,0.6282480000000135,0.2158885947751407,8079,8079,8080,15.0
54.5,269.8048912066154,130.156291279069,141.678990186046,137.812430674418,152.76809513289,98.779337,98.823474,0.6072257209310123,0.2160336236054113,8094,8094,8095,15.0
54.6,270.2999460528661,130.321378,141.988052,138.053215,153.157445,98.7707256092715,98.8336183708609,0.5753396357609972,0.21717252647846555,8109,8108,8109,15.0
54.7,270.7950008991168,130.321378,141.988052,138.053215,153.157445,98.764889,98.840494,0.658411000000001,0.21717252647846555,8124,8123,8124,15.0
54.8,271.2900557453675,130.321378,141.988052,138.053215,153.157445,98.7706267375415,98.8310589833887,0.658411000000001,0.21717252647846555,8139,8138,8139,15.0
54.9,271.7851105916182,130.47993467774,142.233336186046,138.239297342192,153.427396877076,98.77648,98.821434,0.5231236245849971,0.21826637978660335,8154,8153,8154,15.0
55.0,272.2801654378689,130.579354,142.387136,138.355976,153.596664,98.7781453289036,98.8189340465116,0.6005509999999958,0.21895225537441834,8168,8168,8169,14.0
55.1,272.7752202841196,130.579354,142.387136,138.355976,153.596664,98.780728,98.815057,0.6005509999999958,0.21895225537441834,8183,8183,8184,15.0
55.2,273.2702751303703,130.600768302325,142.428783674418,138.38923344186,153.645460860465,98.7788884784053,98.8185939568106,0.5791366976749828,0.219099988700908,8198,8198,8199,15.0
55.3,273.765329976621,130.763517,142.745306,138.64199,154.016317,98.774436,98.827155,0.5840147840529823,0.22022276198226326,8213,8212,8213,15.0
55.4,274.2603848228717,130.763517,142.745306,138.64199,154.016317,98.7742852624584,98.828087641196,0.6876550000000066,0.22022276198226326,8228,8227,8228,15.0
55.5,274.7554396691224,130.763517,142.745306,138.64199,154.016317,98.77364,98.83208,0.6876550000000066,0.22022276198226326,8243,8242,8243,15.0
55.6,275.2504945153731,130.896717635761,142.966150821192,138.808695887417,154.267309218543,98.7736492086092,98.8307373311258,0.5843187483440033,0.22114168862824252,8258,8257,8258,15.0
55.7,275.7455493616238,130.979789,143.103882,138.912663,154.423842,98.773743,98.817062,0.7219120000000032,0.22171478266552655,8272,8272,8273,14.0
55.8,276.24060420787447,130.979789,143.103882,138.912663,154.423842,98.773743,98.817062,0.7219120000000032,0.22171478266552655,8287,8287,8288,15.0
55.9,276.73565905412516,131.003058302325,143.143271069767,138.945904860465,154.470664558139,98.7566423122923,98.8302059767441,0.6986426976750124,0.2218753132952613,8302,8302,8303,15.0
56.0,277.23071390037586,131.179905,143.442628,139.198543,154.826516,98.756412,98.830383,0.6178498604650144,0.22309534608128026,8317,8316,8317,15.0
56.1,277.72576874662656,131.179905,143.442628,139.198543,154.826516,98.7644166953642,98.8224897019867,0.6772380000000169,0.22309534608128026,8332,8331,8332,15.0
56.2,278.22082359287725,131.179905,143.442628,139.198543,154.826516,98.765466,98.821455,0.6772380000000169,0.22309534608128026,8347,8346,8347,15.0
56.3,278.71587843912795,131.347531784053,143.673594890365,139.385323458471,155.106907601328,98.7622772558139,98.8173057906976,0.5293668438530119,0.22425177238184613,8361,8361,8362,14.0
56.4,279.21093328537864,131.451172,143.816397,139.500806,155.280268,98.761399,98.816163,0.5711499999999887,0.22496676713757424,8376,8376,8377,15.0
56.5,279.70598813162934,131.451172,143.816397,139.500806,155.280268,98.7507519401993,98.8294519036544,0.5711499999999887,0.22496676713757424,8391,8391,8392,15.0
56.6,280.20104297788004,131.481036384105,143.862528377483,139.534756860927,155.328523735099,98.745766,98.835675,0.5412856158949921,0.22517279602146847,8406,8406,8407,15.0
56.7,280.69609782413073,131.701701,144.203388,139.785616,155.68508,98.761354372093,98.8317796511627,0.42032865448499024,0.22669512055252053,8421,8420,8421,15.0
56.8,281.1911526703814,131.701701,144.203388,139.785616,155.68508,98.772578,98.828975,0.48111299999999346,0.22669512055252053,8436,8435,8436,15.0
56.9,281.6862075166321,131.701701,144.203388,139.785616,155.68508,98.7696157142857,98.8346153986711,0.48111299999999346,0.22669512055252053,8451,8450,8451,15.0
57.0,282.1812623628828,131.797754860465,144.407386744186,139.93131641196,155.921571893687,98.766386,98.840765,0.39991099335500735,0.22735777843944557,8465,8465,8466,14.0
57.1,282.6763172091335,131.857143,144.533515,140.0214,156.06779,98.7642271721854,98.8436969139072,0.4498490000000004,0.2277674862727608,8480,8480,8481,15.0
57.2,283.1713720553842,131.857143,144.533515,140.0214,156.06779,98.760667,98.848532,0.4498490000000004,0.2277674862727608,8495,8495,8496,15.0
57.3,283.6664269016349,131.876898627906,144.57243733887,140.047201833887,156.113094624584,98.7660198106312,98.8431791893687,0.43009337209400655,0.2279037767100185,8510,8509,8510,15.0
57.4,284.1614817478856,132.022322,144.858949,140.237132,156.446587,98.780079,98.82912,0.4170566810630021,0.22890702576211094,8525,8524,8525,15.0
57.5,284.6565365941363,132.022322,144.858949,140.237132,156.446587,98.7752428272425,98.8280965847176,0.49776299999999196,0.22890702576211094,8540,8539,8540,15.0
57.6,285.151591440387,132.022322,144.858949,140.237132,156.446587,98.752085,98.823196,0.49776299999999196,0.22890702576211094,8555,8554,8555,15.0
57.7,285.6466462866377,132.122029654485,145.052026189368,140.382847245847,156.676903903654,98.7536965548172,98.8239411495016,0.42453357807298175,0.22959489050082557,8569,8569,8570,14.0
57.8,286.1417011328884,132.182814,145.169731,140.471679,156.817311,98.774134,98.833391,0.5526749999999936,0.2300142305019677,8584,8584,8585,15.0
57.9,286.6367559791391,132.182814,145.169731,140.471679,156.817311,98.774134,98.833391,0.5526749999999936,0.2300142305019677,8599,8599,8600,15.0
58.0,287.1318108253898,132.19766585382,145.208017777408,140.496352156146,156.858960249169,98.7554392093023,98.8222309734219,0.5378231461799885,0.2301166907052499,8614,8613,8614,15.0
